日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/11/16,台南市,永康區,三合里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2390123,23.010739
105/11/16,台南市,永康區,新樹里,住宅,50,2,0,12,12,0,2,2,4,1,17,5,120.2757905,23.0278443
105/11/21,台南市,永康區,復華里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2440609,23.0103511
105/11/24,台南市,永康區,埔園里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2584844,23.0341644
105/11/21,台南市,永康區,東灣里,住宅,75,2,2,9,11,0,2,2,3,1,18,5,120.270022,22.9995352
105/11/21,台南市,永康區,大灣里,住宅,75,2,3,7,10,0,2,2,3,1,20,5,120.2707431,23.0067641
105/11/17,台南市,永康區,復興里,住宅,50,2,4,14,18,0,2,2,4,1,11,4,120.2440609,22.9969297
105/11/17,台南市,永康區,西勢里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2772325,23.0154649
105/11/22,台南市,永康區,尚頂里,住宅,50,0,8,4,12,0,0,0,0,0,0,0,120.225308,23.0263645
105/11/22,台南市,永康區,二王里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2469457,23.0177985
105/11/22,台南市,永康區,網寮里,住宅,50,0,6,4,10,0,0,0,0,0,0,0,120.2527152,23.0139035
105/11/22,台南市,永康區,甲頂里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2152092,23.0217702
105/11/23,台南市,永康區,成功里,住宅,50,1,1,4,5,0,1,1,2,1,20,5,120.2379305,23.0032483
105/11/23,台南市,永康區,中華里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.2375698,23.0003039
105/11/23,台南市,永康區,三合里,住宅,50,0,6,8,14,0,0,0,0,0,0,0,120.2390123,23.010739
105/11/23,台南市,永康區,中興里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2382911,23.0061926
105/11/24,台南市,永康區,勝利里,住宅,50,1,5,7,12,0,2,2,4,1,17,5,120.232521,23.004718
105/11/24,台南市,永康區,安康里,住宅,50,0,4,3,7,0,0,0,0,0,0,0,120.227472,23.0158435
105/11/24,台南市,永康區,五王里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.2346848,23.0116465
105/11/24,台南市,永康區,六合里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.2303571,23.0112118
105/11/25,台南市,永康區,建國里,住宅,50,1,2,7,9,0,1,1,2,1,11,4,120.2491093,22.9978842
105/11/25,台南市,永康區,崑山里,住宅,50,0,9,5,14,0,0,0,0,0,0,0,120.2541575,22.9988384
105/11/1,台南市,新化區,東榮里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.3233704,23.0325916
105/11/11,台南市,新化區,武安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3067915,23.0327285
105/11/16,台南市,新化區,中央里,地區,50,0,0,4,4,0,0,0,0,0,0,0,120.3071519,23.0363418
105/11/21,台南市,新化區,中央里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3071519,23.0363418
105/11/22,台南市,新化區,全興里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2945362,23.0279282
105/11/23,台南市,新化區,東榮里,其他,50,0,0,12,12,0,0,0,0,0,0,0,120.3233704,23.0325916
105/11/25,台南市,新市區,社內里,住宅,101,3,2,29,31,0,6,6,6,2,19,5,120.2801166,23.0765802
105/11/9,台南市,山上區,平陽里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.3752561,23.0860157
105/11/12,台南市,山上區,明和里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3406679,23.1147826
105/11/17,台南市,山上區,明和里,住宅,60,0,0,6,6,0,0,0,0,0,0,0,120.3406679,23.1147826
105/11/23,台南市,山上區,山上里,住宅,58,0,0,8,8,0,0,0,0,0,0,0,120.3594043,23.101435
105/11/16,台南市,玉井區,玉井里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.4602459,23.1256423
105/11/16,台南市,玉井區,玉田里,住宅,50,1,0,7,7,0,4,4,8,2,57,9,120.4602459,23.1202824
105/11/16,台南市,玉井區,中正里,住宅,50,2,3,4,7,2,3,5,10,3,71,9,120.464566,23.1448237
105/11/18,台南市,玉井區,望明里,住宅,50,1,0,4,4,0,1,1,2,1,25,6,120.4444046,23.1035437
105/11/18,台南市,玉井區,沙田里,住宅,50,1,0,2,2,0,1,1,2,1,50,9,120.4962417,23.1139727
105/11/18,台南市,玉井區,三埔里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4876036,23.0970529
105/11/21,台南市,南化區,小崙里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.4991209,23.0517371
105/11/10,台南市,南化區,東和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.478965,23.021177
105/11/16,台南市,南化區,南化里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.478965,23.0426147
105/11/16,台南市,南化區,北寮里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.4962417,23.0764623
105/11/18,台南市,南化區,西埔里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.4530456,23.0293455
105/11/12,台南市,南化區,玉山里,住宅,70,1,0,14,14,0,1,1,1,1,7,3,120.5394232,23.0913916
105/11/10,台南市,左鎮區,中正里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.409835,23.0679769
105/11/18,台南市,左鎮區,榮和里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3925467,23.0716338
105/11/21,台南市,左鎮區,光和里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.3752561,23.0645624
105/11/21,台南市,左鎮區,左鎮里,住宅,50,1,0,5,5,0,1,1,2,1,20,5,120.4040725,23.047747
105/11/22,台南市,左鎮區,岡林里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4184782,23.0259348
105/11/14,台南市,左鎮區,澄山里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.3954282,23.0200795
105/11/12,台南市,左鎮區,光和里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3752561,23.0645624
105/11/7,台南市,下營區,營前里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.270022,23.2276447
105/11/8,台南市,下營區,仁里里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2541575,23.2242901
105/11/11,台南市,下營區,中營里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2729063,23.2189842
105/11/14,台南市,下營區,西連里,住宅,50,0,0,30,30,0,0,0,0,0,0,0,120.2599266,23.2123357
105/11/21,台南市,下營區,賀建里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.2887685,23.2491677
105/11/22,台南市,下營區,大屯里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.2368486,23.2333158
105/11/15,台南市,官田區,隆本里,住宅,53,0,0,15,15,0,0,0,0,0,0,0,120.3075124,23.1982472
105/11/24,台南市,官田區,東庄里,住宅,52,0,0,13,13,0,0,0,0,0,0,0,120.3003035,23.1823334
105/11/13,台南市,大內區,內郭里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3723741,23.121487
105/11/18,台南市,大內區,內江里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3637277,23.1099075
105/11/15,台南市,將軍區,將貴里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1401654,23.2067064
105/11/18,台南市,將軍區,長沙里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1040715,23.2183216
105/11/24,台南市,將軍區,苓和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1661469,23.2254101
105/11/7,台南市,北門區,東壁里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1372782,23.2905792
105/11/10,台南市,北門區,鯤江里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.1517133,23.2902206
105/11/12,台南市,北門區,錦湖里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1647036,23.2941931
105/11/22,台南市,北門區,中樞里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1271727,23.2403294
105/11/7,台南市,學甲區,三慶里,住宅,51,0,0,12,12,0,0,0,0,0,0,0,120.1993381,23.2868776
105/11/11,台南市,學甲區,中洲里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.1502699,23.2462108
105/11/11,台南市,學甲區,仁得里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,120.1791357,23.2240163
105/11/22,台南市,學甲區,三慶里,住宅,54,0,0,6,6,0,0,0,0,0,0,0,120.1993381,23.2868776
105/11/22,台南市,學甲區,仁得里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.1791357,23.2240163
105/11/2,台南市,鹽水區,福得里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2683996,23.320399
105/11/2,台南市,鹽水區,水秀里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2815587,23.324482
105/11/2,台南市,鹽水區,後宅里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2426185,23.3018793
105/11/8,台南市,鹽水區,岸內里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2714642,23.3279664
105/11/8,台南市,鹽水區,橋南里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2714642,23.3064999
105/11/9,台南市,鹽水區,汫水里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2830007,23.3416158
105/11/9,台南市,白河區,崁頭里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.427121,23.3270086
105/11/9,台南市,白河區,永安里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4083944,23.3457502
105/11/7,台南市,柳營區,篤農里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3709331,23.2867094
105/11/9,台南市,柳營區,八翁里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2945362,23.2694095
105/11/12,台南市,柳營區,果毅里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.3752561,23.2522719
105/11/16,台南市,柳營區,重溪里,住宅,50,1,1,3,4,1,0,1,2,1,25,6,120.3579632,23.2934914
105/11/22,台南市,柳營區,士林里,住宅,50,0,0,29,29,0,0,0,0,0,0,0,120.3103958,23.2754352
105/11/23,台南市,柳營區,光福里,住宅,50,0,6,23,29,0,0,0,0,0,0,0,120.3154416,23.2710112
105/11/2,台南市,後壁區,福安里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3536396,23.3252512
105/11/18,台南市,後壁區,新東里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3291365,23.3371718
105/11/21,台南市,後壁區,平安里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.3406679,23.3615368
105/11/21,台南市,後壁區,烏樹里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3752561,23.3380754
105/11/21,台南市,後壁區,嘉民里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3738151,23.3826237
105/11/22,台南市,後壁區,崁頂里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3579632,23.3953924
105/11/7,台南市,東山區,聖賢里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.3579632,23.3095815
105/11/15,台南市,東山區,東中里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3983097,23.3170734
105/11/16,台南市,東山區,大客里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4213592,23.3121563
105/11/17,台南市,東山區,科里里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.4040725,23.2943981
105/11/18,台南市,東山區,東原里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4530456,23.2866317
105/11/22,台南市,東山區,東河里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3810199,23.293947
105/11/28,台南市,東區,和平里,住宅,77,2,6,40,46,0,2,2,3,1,0,0,120.2354061,22.9745842
105/11/28,台南市,東區,東光里,住宅,75,1,3,7,10,1,0,1,1,1,0,0,120.2303571,22.99242
105/11/29,台南市,東區,大同里,住宅,50,1,4,15,19,0,3,3,6,2,0,0,120.2130451,22.9839645
105/11/29,台南市,東區,莊敬里,住宅,50,1,10,14,24,0,1,1,2,1,0,0,120.232521,22.9966645
105/11/29,台南市,東區,崇德里,市場,50,1,4,5,9,0,1,1,2,1,0,0,120.2260293,22.9745344
105/11/29,台南市,東區,崇學里,住宅,50,1,33,26,59,0,1,1,2,1,0,0,120.2231441,22.9778231
105/11/30,台南市,東區,中西里,住宅,75,1,5,21,26,0,1,1,1,1,0,0,120.2202587,22.9905086
105/11/30,台南市,東區,虎尾里,住宅,75,3,6,25,31,1,2,3,4,1,0,0,120.2353481,22.9802019
105/12/1,台南市,東區,崇明里,機關,100,6,4,23,27,1,5,6,6,2,0,0.02,120.2190282,22.9731936
105/12/1,台南市,東區,東智里,機關,100,1,3,2,5,0,1,1,1,1,0,0,120.2267506,22.9629737
105/12/1,台南市,東區,崇信里,住宅,75,1,12,17,29,0,2,2,3,1,0,0,120.227472,22.9809439
105/12/2,台南市,東區,裕聖里,公園,50,0,0,11,11,0,0,0,0,0,0,0,120.2469457,22.9802195
105/12/2,台南市,東區,崇文里,住宅,53,0,1,4,5,0,0,0,0,0,0,0,120.2294458,22.9667197
105/12/2,台南市,東區,南聖里,住宅,50,2,0,14,14,0,3,3,6,2,0,0,120.2462245,22.9890944
105/12/2,台南市,東區,龍山里,住宅,50,0,18,25,43,0,0,0,0,0,0,0,120.2217014,22.9834946
105/11/28,台南市,南區,興農里,住宅,50,2,2,20,22,0,2,2,4,1,0,0,120.1921233,22.9299372
105/11/28,台南市,南區,喜北里,住宅,50,1,5,12,17,0,1,1,2,1,0,0,120.1776926,22.9490628
105/11/29,台南市,南區,光明里,住宅,50,2,1,15,16,0,4,4,8,2,0,0,120.1870727,22.971944
105/11/29,台南市,南區,明興里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1914018,22.9629831
105/11/30,台南市,南區,郡南里,住宅,50,3,4,9,13,0,3,3,6,2,0,0.04,120.1887336,22.9611651
105/11/30,台南市,南區,佛壇里,住宅,50,4,0,9,9,0,4,4,8,2,0,0,120.1776926,22.9195212
105/12/1,台南市,南區,文華里,住宅,50,0,5,6,11,0,0,0,0,0,0,0,120.1899588,22.98611
105/12/1,台南市,南區,同安里,住宅,50,1,2,22,24,0,1,1,2,1,0,0,120.1892373,22.9224836
105/12/2,台南市,南區,南華里,住宅,50,1,1,13,14,0,1,1,2,1,0,0,120.1885158,22.9622436
105/12/2,台南市,南區,大成里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1986166,22.9802712
105/11/28,台南市,北區,大豐里,住宅,51,0,7,11,18,0,0,0,0,0,0,0,120.1900374,23.008397
105/11/28,台南市,北區,興北里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.2116023,23.0057457
105/11/28,台南市,北區,永祥里,住宅,50,1,9,15,24,0,2,2,4,1,0,0,120.2202587,23.0160134
105/11/28,台南市,北區,成德里,住宅,50,0,15,19,34,0,0,0,0,0,0,0,120.2036668,23.0134491
105/11/29,台南市,北區,元寶里,住宅,50,1,9,23,32,1,1,2,4,1,0,0,120.224226,23.0114904
105/11/29,台南市,北區,公園里,公園,1,1,0,4,4,0,2,2,200,9,0,0,120.2101595,23.0006781
105/11/29,台南市,北區,大仁里,其他,3,1,1,6,7,0,1,1,33,4,0,0,120.2148485,23.0074149
105/11/29,台南市,北區,裕民里,住宅,50,1,6,8,14,0,1,1,2,1,0,0,120.1960915,23.0026166
105/11/30,台南市,北區,中樓里,學校,50,6,2,22,24,0,7,7,14,3,0,0,120.2159306,23.0034966
105/11/30,台南市,北區,光武里,住宅,75,1,2,19,21,0,1,1,1,1,0,0,120.2163866,23.0128764
105/12/1,台南市,北區,大山里,住宅,52,2,3,24,27,0,2,2,4,1,0,0,120.2134058,23.0090596
105/12/1,台南市,北區,五福里,住宅,50,1,4,7,11,0,1,1,2,1,0,0,120.2033061,23.0004351
105/12/1,台南市,北區,華興里,住宅,50,1,6,8,14,0,1,1,2,1,0,0,120.2249474,23.0073122
105/12/1,台南市,北區,開元里,住宅,50,1,6,10,16,0,1,1,2,1,0,0,120.2217014,23.0130263
105/12/2,台南市,北區,大道里,住宅,50,1,6,18,24,0,1,1,2,1,0,0,120.2155699,23.0099486
105/12/2,台南市,北區,三德里,住宅,50,1,5,19,24,2,0,2,4,1,0,0,120.2047489,23.000133
105/12/2,台南市,北區,實踐里,住宅,50,1,6,6,12,0,1,1,2,1,0,0,120.2170126,23.0136734
105/12/2,台南市,北區,賢北里,住宅,50,0,6,5,11,0,0,0,0,0,0,0,120.1813004,23.006719
105/11/30,台南市,中西區,藥王里,住宅,51,1,14,4,18,1,0,1,2,1,0,0,120.1914018,22.9992346
105/11/30,台南市,中西區,赤嵌里,住宅,52,0,8,9,17,0,0,0,0,0,0,0,120.2072739,22.9972549
105/12/1,台南市,中西區,民生里,住宅,50,1,3,11,14,0,1,1,2,1,0,0,120.1917626,22.989425
105/12/1,台南市,中西區,水仙里,住宅,50,0,5,11,16,0,0,0,0,0,0,0,120.1986166,22.9963821
105/12/2,台南市,中西區,郡西里,住宅,79,2,5,20,25,0,4,4,5,2,0,0,120.1939271,22.9889722
105/12/3,台南市,中西區,郡西里,住宅,114,1,24,25,49,1,0,1,1,1,0,0,120.1939271,22.9889722
105/11/28,台南市,安南區,安西里,其他,53,0,3,13,16,0,0,0,0,0,0,0,120.2094381,23.0310345
105/11/28,台南市,安南區,安和里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.218816,23.0310818
105/11/29,台南市,安南區,安慶里,住宅,51,1,3,13,16,0,1,1,2,1,0,0,120.2094381,23.0390892
105/11/29,台南市,安南區,鳳凰里,市場,51,0,3,10,13,0,0,0,0,0,0,0,120.2000596,23.0417267
105/11/30,台南市,安南區,淵東里,市場,51,0,13,0,13,0,0,0,0,0,0,0,120.1748175,23.0492987
105/11/30,台南市,安南區,安東里,住宅,51,1,12,11,23,0,1,1,2,1,0,0,120.2180947,23.0372738
105/12/1,台南市,安南區,新順里,住宅,50,6,0,29,29,0,8,8,16,3,0,0,120.2195374,23.0436829
105/12/1,台南市,安南區,新順里,住宅,50,4,0,16,16,0,4,4,8,2,0,0,120.2195374,23.0436829
105/12/2,台南市,安南區,安順里,住宅,50,11,0,29,29,0,12,12,24,4,0,0,120.218743,23.0525391
105/12/2,台南市,安南區,溪心里,住宅,50,7,2,26,28,0,7,7,14,3,0,0,120.1849082,23.0509441
105/11/1,台南市,安平區,石門里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1654252,23.0006394
105/11/8,台南市,安平區,建平里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1834651,22.9935103
105/11/12,台南市,安平區,港仔里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1643428,22.999187
105/11/15,台南市,安平區,國平里,住宅,50,0,1,9,10,0,0,0,0,0,0,0,120.1675902,22.9793723
105/11/18,台南市,安平區,億載里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1603737,22.9902803
105/11/21,台南市,安平區,平安里,住宅,50,0,1,8,9,0,0,0,0,0,0,0,120.1726415,22.9991307
105/11/28,台南市,安平區,怡平里,住宅,50,0,2,23,25,0,0,0,0,0,0,0,120.176971,22.994197
105/11/28,台南市,安平區,平安里,住宅,50,0,8,13,21,0,0,0,0,0,0,0,120.1726415,22.9991307
105/11/29,台南市,安平區,華平里,住宅,50,0,3,15,18,0,0,0,0,0,0,0,120.1740847,22.9948005
105/11/29,台南市,安平區,石門里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1654252,23.0006394
105/11/26,台南市,安平區,文平里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1805789,22.9860574
105/11/30,台南市,安平區,港仔里,住宅,50,0,4,9,13,0,0,0,0,0,0,0,120.1643428,22.999187
105/11/30,台南市,安平區,平安里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.1726415,22.9991307
105/12/1,台南市,安平區,金城里,住宅,50,2,2,12,14,0,2,2,4,1,0,0,120.1488264,22.9953785
105/12/1,台南市,安平區,金城里,住宅,50,2,2,10,12,0,2,2,4,1,0,0,120.1488264,22.9953785
105/11/23,台南市,歸仁區,六甲里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2801166,22.9477691
105/11/28,台南市,歸仁區,大廟里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2772325,22.9993632
105/11/28,台南市,歸仁區,八甲里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2940791,22.9671144
105/11/3,台南市,龍崎區,大坪里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3867834,22.9334133
105/11/7,台南市,龍崎區,石曹里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,,
105/11/8,台南市,龍崎區,牛埔里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.409835,22.9285606
105/11/14,台南市,龍崎區,土崎里,住宅,50,0,0,27,27,0,0,0,0,0,0,0,120.3839017,22.9903336
105/11/17,台南市,龍崎區,楠坑里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3637277,22.9275349
105/11/18,台南市,龍崎區,崎頂里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.3839017,22.9688808
105/11/28,台南市,永康區,埔園里,住宅,50,3,3,24,27,0,3,3,6,2,0,0,120.2584844,23.0341644
105/11/28,台南市,永康區,正強里,住宅,50,0,2,11,13,0,0,0,0,0,0,0,120.251994,23.0294884
105/11/28,台南市,永康區,王行里,住宅,50,2,2,60,62,0,2,2,4,1,0,0,120.2772325,23.042301
105/11/28,台南市,永康區,烏竹里,住宅,50,1,1,20,21,0,1,1,2,1,0,0,120.2642533,23.0410039
105/11/29,台南市,永康區,復國里,住宅,50,0,15,4,19,0,0,0,0,0,0,0,120.247364,23.005002
105/11/29,台南市,永康區,復華里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2440609,23.0103511
105/11/29,台南市,永康區,西橋里,住宅,50,0,7,9,16,0,0,0,0,0,0,0,120.2260293,23.0134614
105/11/29,台南市,永康區,西灣里,住宅,50,0,7,19,26,0,0,0,0,0,0,0,120.2613689,23.0120871
105/11/30,台南市,永康區,二王里,住宅,50,2,2,17,19,0,2,2,4,1,0,0,120.2469457,23.0177985
105/11/30,台南市,永康區,東橋里,住宅,50,0,3,6,9,0,0,0,0,0,0,0,120.241176,23.0243778
105/11/30,台南市,永康區,三民里,住宅,50,4,0,36,36,0,6,6,12,3,0,0,120.2483881,23.0537318
105/11/30,台南市,永康區,蔦松里,住宅,50,1,0,20,20,0,1,1,2,1,0,0,120.2555998,23.0455063
105/12/1,台南市,永康區,北灣里,住宅,78,8,0,38,38,0,10,10,13,3,0,0,120.270022,23.012954
105/12/1,台南市,永康區,西灣里,住宅,75,4,9,65,74,0,7,7,9,2,0,0,120.2613689,23.0120871
105/12/2,台南市,永康區,成功里,住宅,75,1,8,13,21,0,1,1,1,1,0,0,120.2379305,23.0032483
105/12/2,台南市,永康區,中華里,住宅,75,1,6,11,17,0,1,1,1,1,0,0,120.2375698,23.0003039
105/11/29,台南市,新市區,社內里,住宅,24,0,18,12,30,0,0,0,0,0,0,0,120.2801166,23.0765802
105/12/2,台南市,楠西區,龜丹里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.5221524,23.1325697
105/11/18,台南市,大內區,內江里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3637277,23.1099075
105/12/2,台南市,將軍區,北埔里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.144496,23.2259399
105/12/5,台南市,東區,東明里,住宅,75,2,3,7,10,0,2,2,3,1,20,5,120.227472,22.9916823
105/12/7,台南市,東區,東光里,住宅,75,2,3,8,11,0,2,2,3,1,18,5,120.2303571,22.99242
105/12/6,台南市,東區,東明里,住宅,50,0,8,7,15,0,0,0,0,0,0,0,120.227472,22.9916823
105/12/6,台南市,東區,東光里,住宅,51,2,14,15,29,0,3,3,6,2,10,4,120.2303571,22.99242
105/12/6,台南市,東區,東光里,住宅,51,3,5,7,12,1,2,3,6,2,25,6,120.2303571,22.99242
105/12/6,台南市,東區,東光里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2303571,22.99242
105/12/2,台南市,東區,裕農里,住宅,60,0,1,13,14,0,0,0,0,0,0,0,120.2289146,22.9886954
105/12/7,台南市,東區,成大里,住宅,20,0,0,3,3,0,0,0,0,0,0,0,120.2152092,22.9976069
105/12/7,台南市,東區,東光里,住宅,48,0,7,3,10,0,0,0,0,0,0,0,120.2303571,22.99242
105/12/7,台南市,東區,中西里,住宅,21,1,0,17,17,0,1,1,5,2,6,3,120.2202587,22.9905086
105/12/7,台南市,東區,崇明里,住宅,12,0,0,0,0,0,0,0,0,0,0,0,120.223627,22.9892001
105/12/8,台南市,東區,大智里,住宅,50,1,12,4,16,1,0,1,2,1,6,3,120.2332423,22.962286
105/12/8,台南市,東區,成大里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,120.2152092,22.9976069
105/12/8,台南市,東區,忠孝里,住宅,100,0,2,22,24,0,0,0,0,0,0,0,120.218816,22.9773869
105/12/8,台南市,東區,龍山里,住宅,50,2,1,8,9,0,2,2,4,1,22,6,120.2217014,22.9834946
105/12/9,台南市,東區,大福里,公園,50,1,2,2,4,0,1,1,2,1,25,6,120.2159306,22.9739636
105/12/9,台南市,東區,崇明里,住宅,50,4,0,7,7,0,4,4,8,2,57,9,120.2190282,22.9731936
105/12/9,台南市,東區,復興里,住宅,50,3,8,7,15,2,1,3,6,2,20,5,120.234528,22.9814104
105/12/9,台南市,東區,富裕里,住宅,50,1,30,2,32,0,1,1,2,1,3,2,120.227472,22.9849708
105/12/5,台南市,南區,彰南里,住宅,50,1,2,22,24,0,1,1,2,1,4,2,120.1791357,22.9715887
105/12/5,台南市,南區,國宅里,住宅,50,0,13,8,21,0,0,0,0,0,0,0,120.1870727,22.9759721
105/12/7,台南市,南區,省躬里,機關,1,1,0,21,21,0,1,1,100,8,5,2,120.1863512,22.9338276
105/12/7,台南市,南區,荔宅里,其他,1,0,4,2,6,0,0,0,0,0,0,0,120.1986166,22.9749009
105/12/7,台南市,南區,國宅里,市場,1,0,1,0,1,0,0,0,0,0,0,0,120.1870727,22.9759721
105/12/7,台南市,南區,金華里,住宅,2,0,0,1,1,0,0,0,0,0,0,0,120.1885158,22.9796984
105/12/7,台南市,南區,明興里,空屋,8,0,3,0,3,0,0,0,0,0,0,0,120.1776926,22.9383204
105/12/6,台南市,南區,喜南里,住宅,50,2,3,18,21,0,2,2,4,1,10,4,120.1928448,22.9801358
105/12/6,台南市,南區,再興里,住宅,50,2,6,9,15,0,2,2,4,1,13,4,120.1914018,22.9629831
105/12/8,台南市,南區,大林里,住宅,9,0,4,0,4,0,0,0,0,0,0,0,120.2058311,22.9733919
105/12/8,台南市,南區,再興里,住宅,13,0,4,2,6,0,0,0,0,0,0,0,120.1928448,22.9801358
105/12/9,台南市,南區,白雪里,住宅,50,1,3,11,14,0,1,1,2,1,7,3,120.1885158,22.9676143
105/12/9,台南市,南區,省躬里,住宅,50,0,3,13,16,0,0,0,0,0,0,0,120.1863512,22.9338276
105/12/5,台南市,北區,大仁里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2148485,23.0074149
105/12/5,台南市,北區,長榮里,住宅,50,1,3,5,8,0,1,1,2,1,13,4,120.2191767,23.0091928
105/12/5,台南市,北區,正覺里,住宅,50,2,1,11,12,0,3,3,6,2,25,6,120.2116023,23.0151428
